Epoch,Time,Loss,Metrics,Validation
1.0,0.0,0.49887770414352417,0.6915001273155212,0.7508878111839294
2.0,4.341640092000034,0.4819764196872711,0.7477933168411255,0.7641157507896423
3.0,6.484588181000163,0.4751136004924774,0.7573336362838745,0.7706853747367859
4.0,8.675137300000188,0.48048633337020874,0.7630333304405212,0.7713956236839294
5.0,10.804798379000204,0.4659357964992523,0.7670710682868958,0.7739701867103577
6.0,12.99340215400025,0.46444323658943176,0.7698974609375,0.7754793763160706
7.0,15.221159270000499,0.4655095636844635,0.7718881368637085,0.7784978747367859
8.0,17.39003156200033,0.464046835899353,0.7737379670143127,0.7790305614471436
9.0,19.585221544000433,0.45266586542129517,0.774658203125,0.78125
10.0,21.779739799000254,0.4580404460430145,0.7757850289344788,0.7823153138160706
11.0,24.039283899000566,0.4486812353134155,0.778029203414917,0.7813387513160706
12.0,26.302534051000748,0.45527756214141846,0.7779353260993958,0.7824041247367859
13.0,28.533839052000985,0.4506627917289734,0.779371976852417,0.7809836864471436
14.0,30.71040580100089,0.45263049006462097,0.7792029976844788,0.7817826867103577
15.0,32.87083170200049,0.4435011148452759,0.7810997366905212,0.7821378111839294
16.0,35.0648120120004,0.4435557723045349,0.781419038772583,0.7809836864471436
17.0,37.25144191500067,0.44087332487106323,0.7821890115737915,0.7816938757896423
18.0,39.4531420240005,0.4453635811805725,0.7826772928237915,0.7815163135528564
19.0,41.6702611540004,0.4528905749320984,0.7832313179969788,0.7821378111839294
20.0,43.86162587700028,0.44695180654525757,0.784226655960083,0.7797407507896423
21.0,46.10385534800025,0.447482705116272,0.7840388417243958,0.7796519994735718
22.0,48.31726037599992,0.43804803490638733,0.7841421365737915,0.7819602489471436
23.0,50.521861330999855,0.437153697013855,0.7861610054969788,0.7811612486839294
24.0,52.72350054499975,0.4367445707321167,0.7846773862838745,0.7789417505264282
25.0,54.9255642789999,0.43843498826026917,0.785353422164917,0.7802734375
26.0,57.142819763999796,0.43510931730270386,0.786085844039917,0.7795631885528564
27.0,59.39134818799994,0.43524405360221863,0.786085844039917,0.7782315611839294
28.0,61.57660835300021,0.4348026514053345,0.7870718240737915,0.7811612486839294
29.0,63.775539109999954,0.44766965508461,0.7857478260993958,0.7817826867103577
30.0,65.97811852299992,0.43553537130355835,0.7879450917243958,0.7809836864471436
31.0,68.18478939199986,0.42932137846946716,0.7868089079856873,0.7809836864471436
32.0,70.38141357599989,0.4353945851325989,0.7875131368637085,0.7819602489471436
33.0,72.59269852399984,0.42471423745155334,0.7875882387161255,0.7815163135528564
34.0,74.81191209999997,0.42904266715049744,0.7876539826393127,0.7798295617103577
35.0,77.03766293599983,0.4398166537284851,0.7868558168411255,0.7811612486839294
36.0,79.27935118399955,0.42334285378456116,0.7885554432868958,0.7811612486839294
37.0,81.53441820199942,0.42456698417663574,0.7894381284713745,0.78125
38.0,83.76089256199975,0.42842888832092285,0.7884896993637085,0.7821378111839294
39.0,86.00374509799985,0.4292537271976471,0.7891282439231873,0.7815163135528564
40.0,88.2041021519999,0.4256606996059418,0.7901611328125,0.7824041247367859
41.0,90.436412389,0.4224557876586914,0.7900202870368958,0.7815163135528564
42.0,92.67510918900007,0.429729163646698,0.789992094039917,0.7813387513160706
43.0,94.88768200000004,0.42434000968933105,0.7899451851844788,0.7802734375
44.0,97.11523248899994,0.4244728982448578,0.7904897928237915,0.7798295617103577
45.0,99.35043742199969,0.4297848045825958,0.7897104024887085,0.7845348119735718
46.0,101.58072863699954,0.42662906646728516,0.7915133237838745,0.7808948755264282
47.0,103.81071319499961,0.4248770773410797,0.7897385954856873,0.7822265625
48.0,106.05756271099972,0.43300148844718933,0.7910250425338745,0.7825816869735718
49.0,108.30090581899958,0.42366379499435425,0.7911471128463745,0.7816938757896423
50.0,110.58833158899961,0.43605175614356995,0.792189359664917,0.7809836864471436
