Epoch,Time,Loss,Metrics,Validation
1.0,0.0,0.8344758749008179,0.5370370149612427,0.75
2.0,4.76500000001397,0.5805490612983704,0.8888888955116272,0.9166666865348816
3.0,6.109000000054948,0.31090396642684937,0.8518518805503845,0.9166666865348816
4.0,7.062000000034459,0.15847988426685333,0.8611111044883728,0.9166666865348816
5.0,7.828000000095926,0.09727144241333008,0.8425925970077515,0.9166666865348816
6.0,8.765000000130385,0.06585946679115295,0.8240740895271301,0.9166666865348816
7.0,9.593000000109896,0.04332531988620758,0.8518518805503845,0.9166666865348816
8.0,11.108000000123866,0.034207332879304886,0.8333333134651184,0.8333333134651184
9.0,12.452000000048429,0.02283993735909462,0.8518518805503845,1.0
10.0,13.327000000048429,0.017712917178869247,0.8518518805503845,0.9166666865348816
11.0,14.281000000075437,0.012568307109177113,0.8796296119689941,1.0
12.0,15.140000000130385,0.009625013917684555,0.8518518805503845,0.9166666865348816
13.0,16.030000000144355,0.007441229652613401,0.9166666865348816,1.0
14.0,17.045000000158325,0.006001567002385855,0.8796296119689941,0.9166666865348816
15.0,17.983000000123866,0.004139517433941364,0.9537037014961243,1.0
16.0,18.702000000164844,0.0032578182872384787,0.9814814925193787,1.0
17.0,19.483000000123866,0.0029764040373265743,0.9444444179534912,1.0
18.0,20.749000000068918,0.002569684060290456,0.9259259104728699,0.9166666865348816
19.0,22.656000000075437,0.0015428231563419104,0.9722222089767456,1.0
20.0,23.953000000095926,0.0017335047014057636,0.9907407164573669,1.0
