Epoch,Time,Loss,Metrics,Validation
1.0,0.0,1.6554055213928223,0.6774166822433472,0.8698195219039917
2.0,3.5577984990000004,1.474085807800293,0.8906041383743286,0.9770220518112183
3.0,7.589612926000427,1.46122145652771,0.979520857334137,0.9830381274223328
4.0,10.895021656000608,1.46121346950531,0.9836875200271606,0.9827874302864075
5.0,14.203957352000543,1.4611514806747437,0.9862916469573975,0.982536792755127
6.0,17.45134717900055,1.4611862897872925,0.987666666507721,0.9841243028640747
7.0,20.719672878000893,1.461246132850647,0.9890416860580444,0.9848763346672058
8.0,23.998344836000797,1.4611504077911377,0.9894791841506958,0.9863803386688232
9.0,27.299450337000962,1.4611512422561646,0.9908750057220459,0.9872994422912598
10.0,30.549152485000832,1.4613685607910156,0.9916458129882812,0.9873830080032349
11.0,33.86859474700077,1.4611501693725586,0.9921249747276306,0.9885528087615967
12.0,37.14920281900049,1.4611501693725586,0.9931458234786987,0.9879679083824158
13.0,40.468997162000505,1.461151123046875,0.9928125143051147,0.9879679083824158
14.0,43.78149220900059,1.4611505270004272,0.9930624961853027,0.9872159361839294
15.0,47.18233457300039,1.4611501693725586,0.9937916398048401,0.9858790040016174
16.0,50.49984827900062,1.4611501693725586,0.9937291741371155,0.986798107624054
17.0,53.84131075500045,1.4611501693725586,0.9947916865348816,0.9885528087615967
18.0,57.12792894200038,1.4611504077911377,0.995229184627533,0.9869652390480042
19.0,60.419411851000405,1.4611501693725586,0.9948958158493042,0.9873830080032349
20.0,63.665523975000724,1.4611507654190063,0.995354175567627,0.9878843426704407
