Epoch,Time,Loss,Metrics,Validation
1.0,0.0,0.8131313323974609,0.49074074625968933,0.75
2.0,4.875,0.24767494201660156,0.8333333134651184,0.75
3.0,5.719000000040978,0.05914474278688431,0.8518518805503845,0.8333333134651184
4.0,6.782000000006519,0.02066957950592041,0.8703703880310059,0.9166666865348816
5.0,8.84499999997206,0.009888187982141972,0.8518518805503845,0.9166666865348816
6.0,9.907999999937601,0.005427519325166941,0.8611111044883728,1.0
7.0,10.87699999997858,0.0033161151222884655,0.9166666865348816,1.0
8.0,11.611000000033528,0.002162282820791006,0.9166666865348816,0.9166666865348816
9.0,12.57999999995809,0.001560199074447155,0.9351851940155029,1.0
10.0,13.611000000033528,0.0011509998003020883,0.9537037014961243,1.0
11.0,14.39199999999255,0.0008605994516983628,0.9629629850387573,1.0
12.0,15.15700000000652,0.0006502042524516582,0.9537037014961243,1.0
13.0,15.922999999951571,0.00047087715938687325,0.9537037014961243,1.0
14.0,17.4079999999376,0.00042509165359660983,0.9629629850387573,1.0
15.0,18.50199999997858,0.0003354228683747351,0.9722222089767456,1.0
16.0,19.095999999903142,0.00027741663507185876,0.9722222089767456,1.0
17.0,19.5339999999851,0.00023531774058938026,0.9629629850387573,1.0
18.0,20.36199999996461,0.00020331762789282948,0.9722222089767456,1.0
19.0,21.2839999999851,0.0001726871996652335,0.9814814925193787,1.0
20.0,21.95499999995809,0.00014426090638153255,0.9814814925193787,1.0
