Epoch,Time,Loss,Metrics,Validation
1.0,0.0,1.8626887798309326,0.5586249828338623,0.6153910160064697
2.0,6.2969999997876585,1.6438689231872559,0.6344375014305115,0.6397058963775635
3.0,11.687999999849126,1.6642260551452637,0.6683750152587891,0.7070521116256714
4.0,17.062999999849126,1.5919415950775146,0.7175624966621399,0.7116477489471436
5.0,22.343999999808148,1.6106690168380737,0.7230625152587891,0.7152406573295593
6.0,27.781999999890104,1.5445268154144287,0.7826458215713501,0.8038937449455261
7.0,33.29799999995157,1.5163769721984863,0.8266249895095825,0.8144217729568481
8.0,38.51699999999255,1.5001541376113892,0.8309999704360962,0.8180146813392639
9.0,43.67299999995157,1.507379174232483,0.8338124752044678,0.8232787251472473
10.0,48.79799999995157,1.517067313194275,0.8374583125114441,0.816260039806366
11.0,53.906999999890104,1.5148041248321533,0.8397499918937683,0.8195187449455261
12.0,59.04799999995157,1.505218744277954,0.8421458601951599,0.8234458565711975
13.0,64.14199999999255,1.5075219869613647,0.8433333039283752,0.8282921314239502
14.0,69.2039999999106,1.5140533447265625,0.8462916612625122,0.827456533908844
15.0,74.29799999995157,1.526047706604004,0.8474791646003723,0.8292948007583618
16.0,79.42299999995157,1.5079264640808105,0.8496458530426025,0.8311330080032349
17.0,84.51699999999255,1.5026134252548218,0.8497291803359985,0.8314672708511353
18.0,89.5789999999106,1.4992947578430176,0.8520208597183228,0.8320521116256714
19.0,94.62599999993108,1.5041818618774414,0.8529583215713501,0.83121657371521
20.0,99.62599999993108,1.5019704103469849,0.8540416955947876,0.8316343426704407
