Epoch,Time,Loss,Metrics,Validation
1.0,3.9383378610000364,1.50998854637146,0.9153749942779541,0.9686664342880249
2.0,2.6298020579997683,1.4948275089263916,0.9718124866485596,0.9731784462928772
3.0,2.687994064999657,1.4967936277389526,0.9787499904632568,0.9768549203872681
4.0,2.657232268000371,1.4758167266845703,0.9825208187103271,0.983706533908844
5.0,2.706804394001665,1.5061662197113037,0.9848958253860474,0.9846256971359253
6.0,2.673038569999335,1.488096833229065,0.9865416884422302,0.9857118725776672
7.0,2.7040353439988394,1.4771203994750977,0.9883124828338623,0.9846256971359253
8.0,2.711763327999506,1.4898065328598022,0.9897500276565552,0.9844585657119751
9.0,2.6737911039999744,1.4789843559265137,0.9915000200271606,0.9863803386688232
10.0,2.6280948569983593,1.4636807441711426,0.9911458492279053,0.9857118725776672
