Epoch,Time,Loss,Metrics,Validation
1.0,0.0,0.6965222954750061,0.46666666865348816,0.44999998807907104
2.0,0.5525585079999473,0.6959578394889832,0.4722222089767456,0.44999998807907104
3.0,0.6639445359996898,0.6955264806747437,0.4791666567325592,0.4749999940395355
4.0,0.7817130719995475,0.6951591968536377,0.48472222685813904,0.4625000059604645
5.0,0.9015574859995468,0.6947188377380371,0.4861111044883728,0.44999998807907104
6.0,1.0257601299995258,0.6941074132919312,0.49444442987442017,0.4749999940395355
7.0,1.1485639249995074,0.6933009624481201,0.5013889074325562,0.48750001192092896
8.0,1.2738084149991664,0.6923545598983765,0.5041666626930237,0.48750001192092896
9.0,1.3908090099994297,0.6913477778434753,0.519444465637207,0.512499988079071
10.0,1.5166245899995374,0.6903149485588074,0.5263888835906982,0.512499988079071
11.0,1.6432931009994718,0.689254879951477,0.5375000238418579,0.5249999761581421
12.0,1.7592782769997939,0.6881496906280518,0.5444444417953491,0.5375000238418579
13.0,1.885111469000094,0.6869701147079468,0.5527777671813965,0.550000011920929
14.0,2.0074712169998747,0.6856940984725952,0.5597222447395325,0.5625
15.0,2.13853713699973,0.6843012571334839,0.574999988079071,0.5874999761581421
16.0,2.257738725999843,0.6827715635299683,0.5888888835906982,0.5874999761581421
17.0,2.3769759739998335,0.6810875535011292,0.5972222089767456,0.5874999761581421
18.0,2.5045901959997536,0.6792343258857727,0.6180555820465088,0.612500011920929
19.0,2.6309146839998903,0.67719966173172,0.6472222208976746,0.6000000238418579
20.0,2.747336629000074,0.6749740839004517,0.6819444298744202,0.625
21.0,2.8643374110001787,0.6725513339042664,0.7194444537162781,0.625
22.0,2.9912501819999306,0.669929027557373,0.7222222089767456,0.625
23.0,3.1190066479998677,0.6671081781387329,0.7250000238418579,0.625
24.0,3.24422268599983,0.6640907526016235,0.7263888716697693,0.625
25.0,3.3597768199997518,0.6608536243438721,0.7333333492279053,0.637499988079071
26.0,3.4757998409995707,0.6572786569595337,0.7361111044883728,0.637499988079071
27.0,3.5996497789992645,0.6533650159835815,0.7430555820465088,0.637499988079071
28.0,3.7185428739994677,0.6492930054664612,0.7444444298744202,0.637499988079071
29.0,3.838403333999395,0.6451354026794434,0.7472222447395325,0.637499988079071
30.0,3.9628582939994885,0.6408984065055847,0.7472222447395325,0.637499988079071
31.0,4.090489708999485,0.6365867853164673,0.7458333373069763,0.637499988079071
32.0,4.209408699999585,0.63221275806427,0.75,0.637499988079071
33.0,4.327635715999804,0.6277897953987122,0.7513889074325562,0.637499988079071
34.0,4.450676469999962,0.6233294606208801,0.7527777552604675,0.637499988079071
35.0,4.575354212000093,0.618838906288147,0.7569444179534912,0.6499999761581421
36.0,4.695492476000254,0.6143205165863037,0.7583333253860474,0.6499999761581421
37.0,4.827803417000268,0.6097704172134399,0.7597222328186035,0.6499999761581421
38.0,4.949823182000273,0.605178952217102,0.762499988079071,0.6499999761581421
39.0,5.064313496000068,0.6005303859710693,0.762499988079071,0.6499999761581421
40.0,5.204262524000114,0.5958038568496704,0.7680555582046509,0.6499999761581421
41.0,5.327402167999935,0.5909740924835205,0.769444465637207,0.6499999761581421
42.0,5.45797260099971,0.5860133767127991,0.7708333134651184,0.6499999761581421
43.0,5.581514692999917,0.5808942317962646,0.7708333134651184,0.6499999761581421
44.0,5.701727398000003,0.5755927562713623,0.7736111283302307,0.6625000238418579
45.0,5.827697433000139,0.5700922608375549,0.7749999761581421,0.6625000238418579
46.0,5.945450176000577,0.564387321472168,0.7777777910232544,0.675000011920929
47.0,6.071444465000695,0.558484673500061,0.7791666388511658,0.675000011920929
48.0,6.202982771000734,0.552402913570404,0.7791666388511658,0.675000011920929
49.0,6.3142125870008385,0.5461686253547668,0.7819444537162781,0.675000011920929
